商家名,商圈,类型,评分,城市,人均价格
东北菜饺子王,天星桥,东北菜,7.099999999999999,重庆,0
靓点老砂锅,北部新区,东北菜,7.233333333333333,重庆,35
辣妹砂锅,平桥片区,东北菜,7.400000000000001,重庆,0
罗记白肉,南坪,东北菜,7.033333333333334,重庆,0
东北印象,城北,东北菜,7.3,重庆,0
东北胖子餐馆,文星湾,东北菜,7.333333333333333,重庆,27
有汤有菜养生菜馆,鱼洞,东北菜,7.266666666666667,重庆,47
煲之味,天生丽街,东北菜,7.266666666666667,重庆,15
李海铭老砂锅,南门山,东北菜,7.3999999999999995,重庆,13
回味土鸡馆,鼎山,东北菜,7.066666666666666,重庆,40
东北菜饺子馆,渝北区,东北菜,7.066666666666666,重庆,0
杨记第一家砂锅饭,秀山土家族苗族自治县其他,东北菜,7.8,重庆,0
镇山关老砂锅·真砂锅菜,观音桥,东北菜,7.066666666666666,重庆,0
咯咯炖鸡馆,南桥寺,东北菜,7.099999999999999,重庆,0
大骨头补钙馆,大足区,东北菜,7.266666666666667,重庆,0
柴火大锅台,观音岩/外贸,东北菜,7.3,重庆,0
竹林鱼村,潼南区其他,东北菜,6.400000000000001,重庆,84
一家炖鸡馆,茶园新区,东北菜,7.300000000000001,重庆,41
玉膳坊,万达广场/移民广场,东北菜,7.599999999999999,重庆,0
冰城东北饺子馆,南坪,东北菜,7.0,重庆,0
谢记煲仔饭,高笋塘,东北菜,6.900000000000001,重庆,12
小家宴老菜馆,观音岩/外贸,东北菜,7.5,重庆,41
邓记砂锅,洋河花园,东北菜,7.233333333333333,重庆,19
林姐饭庄,北滨路,东北菜,7.099999999999999,重庆,0
玥洋老砂锅,老城区,东北菜,7.166666666666667,重庆,31
有豆砂锅豆豆汤,昌州故里,东北菜,7.333333333333333,重庆,0
特色锅仔,南山,东北菜,7.366666666666667,重庆,26
大馅饺子东北菜,西政,东北菜,6.966666666666666,重庆,0
功夫饺子,一碗水,东北菜,7.7,重庆,0
圣人砂锅,秀山土家族苗族自治县其他,东北菜,7.5,重庆,14
砂锅鸡农家乐,永川区其他,东北菜,7.3,重庆,30
杨少爷肉夹馍,天生丽街,东北菜,7.2,重庆,14
李老头老菜馆,大足区,东北菜,7.166666666666667,重庆,0
锦宏砂锅,平桥片区,东北菜,7.2,重庆,0
任吉老砂锅,新牌坊北,东北菜,7.233333333333333,重庆,35
风吹排骨,回兴,东北菜,6.766666666666667,重庆,49
唐胖子砂锅菜,天生丽街,东北菜,7.5,重庆,23
旧院柴火鸡,长寿北站,东北菜,7.3,重庆,0
重庆鸡公煲,天生丽街,东北菜,7.166666666666667,重庆,24
