商家名,商圈,类型,评分,城市,人均价格
四眼仔车仔面,西单,茶餐厅,8.766666666666666,北京,60
大龍發记·香港饭店,双井,粤菜馆,8.933333333333334,北京,154
狸狸茶餐廳,五道口,茶餐厅,8.233333333333334,北京,94
南拳十三姨潮汕砂锅粥,西直门/动物园,粤菜馆,9.0,北京,94
利苑酒家,建外大街,粤菜馆,9.0,北京,455
興盛東發香港大排檔 ,六里桥/丽泽桥,茶餐厅,7.933333333333334,北京,93
日昌餐馆,王府井/东单,茶餐厅,8.633333333333333,北京,89
龙庭,北下关,粤菜馆,9.033333333333333,北京,162
广州食府,西单,粤菜馆,7.966666666666666,北京,132
有璟阁·新派粤菜,三里屯,粤菜馆,8.833333333333332,北京,131
东江人家,对外经贸,粤菜馆,7.933333333333334,北京,99
唐宫,紫竹桥,粤式茶点,8.5,北京,158
广东美食,十里河,潮汕菜,8.433333333333332,北京,113
廣府鹅夫人,大望路,粤菜馆,8.833333333333334,北京,150
粤凤佬,东直门,粤菜馆,8.700000000000001,北京,220
何贤记,朝阳公园/团结湖,粤菜馆,8.433333333333335,北京,95
汤城小厨,五道口,广州菜,9.033333333333333,北京,94
客堂·新客家菜,远大路,客家菜,8.466666666666667,北京,111
玛嘉烈澳门葡式冰室,复兴门,茶餐厅,9.033333333333333,北京,70
粤食堂,朝外大街/世贸天阶,粤菜馆,8.666666666666666,北京,93
潮堂,复兴门,潮汕菜,8.866666666666667,北京,138
富春居,沙滩/美术馆,粤菜馆,9.133333333333333,北京,591
金悦,复兴门,潮汕菜,9.3,北京,466
九龙冰室,三里屯,茶餐厅,7.866666666666667,北京,90
广东烧鹅,草桥/公益西桥,烧腊,8.166666666666666,北京,100
羊城美食,东直门,粤菜馆,8.033333333333333,北京,115
乐兴茶餐厅,望京,茶餐厅,8.633333333333333,北京,97
北京四季酒店·采逸轩,亮马桥/三元桥,粤菜馆,9.166666666666666,北京,711
粤小馆,朝阳门,粤菜馆,8.033333333333333,北京,73
同香荟,国展,烧腊,9.033333333333333,北京,258
金点澳门,亮马桥/三元桥,茶餐厅,8.933333333333332,北京,96
粤界,望京,粤菜馆,9.066666666666666,北京,383
陈记湾仔烧腊王,洋桥/木樨园,烧腊,8.133333333333333,北京,70
和记南拳粥馆,酒仙桥,粤菜馆,8.866666666666667,北京,80
禧园Joyous Garden·禧宴,北苑家园,粤菜馆,8.666666666666666,北京,223
嘉里大酒店·海天阁,国贸/建外,粤菜馆,8.433333333333335,北京,306
阿诚市井潮汕菜,和平里,潮汕菜,9.033333333333333,北京,97
乐记·潮粤料理,望京,潮汕菜,9.033333333333333,北京,128
乙十六.湖景,朝阳公园/团结湖,粤菜馆,8.733333333333334,北京,507
小城知味·精致粤菜小馆,双井,粤式茶点,8.166666666666666,北京,82
北京金茂万丽酒店·万丽轩,王府井/东单,粤菜馆,9.133333333333333,北京,214
老坑记,工人体育场,粤菜馆,8.466666666666667,北京,110
衡山汇,亮马桥/三元桥,粤菜馆,7.6000000000000005,北京,124
点心侠港式茶餐厅,大望路,粤式茶点,8.200000000000001,北京,99
