商家名,商圈,类型,评分,城市,人均价格
金芙蓉湘菜馆(原尚珍品),莲塘,湘菜,8.333333333333334,深圳,60
湘超鲜,岗头/雪象,湘菜,8.299999999999999,深圳,91
巧湘厨,龙华,湘菜,7.933333333333334,深圳,67
渔家姑娘,西乡,湘菜,8.233333333333334,深圳,81
辣宴·老坛酸菜鱼,西丽,湘菜,8.299999999999999,深圳,80
谢大哥十二道香味,岗头/雪象,湘菜,7.366666666666667,深圳,63
岳麓食记,龙华,湘菜,8.633333333333333,深圳,74
碧桃·湘粤私房菜,蛇口,湘菜,8.299999999999999,深圳,95
尝馆·湘粤餐厅,龙华,湘菜,8.733333333333333,深圳,70
芙蓉楼·健康湘菜,华侨城,湘菜,8.333333333333334,深圳,109
鄉约這里,坂田,湘菜,8.633333333333333,深圳,85
七湘湖南乡下菜,翠竹路沿线,湘菜,7.766666666666667,深圳,72
田趣园长沙菜,岗头/雪象,湘菜,8.566666666666668,深圳,78
小食候湘,龙华,湘菜,7.2,深圳,72
土家凤凰镇辣椒炒肉,龙岗中心城区,湘菜,7.866666666666666,深圳,81
胡胖子,龙岗中心区,湘菜,8.0,深圳,62
家湘印象,松岗,湘菜,7.8,深圳,45
舌堂·品湘,梅林,湘菜,8.433333333333332,深圳,111
蔡南家·湘味音乐餐厅party,文锦渡,湘菜,8.033333333333333,深圳,78
掌柜湖南本味馆,龙华,湘菜,8.533333333333333,深圳,63
湖南老饭铺,沙头,湘菜,8.299999999999999,深圳,73
探·湘,华强北,湘菜,8.333333333333334,深圳,68
山里人老坛黑鱼经典湘菜,蛇口,湘菜,8.5,深圳,81
悦湘楼,西丽,湘菜,7.366666666666667,深圳,71
湘拾小馆,车公庙,湘菜,8.466666666666667,深圳,65
山涧肴·湖南山里菜,福永,湘菜,8.1,深圳,64
麓鼎小馆,荔枝公园片区,湘菜,7.866666666666667,深圳,67
麓湘味道,宝安南路沿线,湘菜,8.033333333333333,深圳,71
湘见·老坛剁椒鱼头,香蜜湖,湘菜,8.0,深圳,80
钵小样,五和/民营市场,湘菜,8.4,深圳,73
蔡南家·湘味小馆,南油,湘菜,8.633333333333333,深圳,87
一树芙蓉,科技园,湘菜,8.633333333333333,深圳,81
大弗兰湖南米粉丨小吃,市中心区,湘菜,8.066666666666668,深圳,31
红色湘菜馆,文锦渡,湘菜,7.6000000000000005,深圳,71
宝顺府私家菜,龙华,湘菜,7.266666666666667,深圳,73
爱上饭·精致湖南菜,梅林关,湘菜,7.633333333333333,深圳,69
上菜呷饭,八卦岭/园岭,湘菜,7.166666666666667,深圳,0
慕湘精致湖南菜,横岗,湘菜,8.200000000000001,深圳,63
雪满天东北菜,南油,东北菜,8.666666666666666,深圳,65
餅來醬鐺·饼来酱铛,华强北,东北菜,9.0,深圳,71
喜鼎海胆水饺,市中心区,东北菜,9.133333333333333,深圳,130
辽河渡口,宝安南路沿线,东北菜,8.533333333333333,深圳,170
山河屯铁锅炖,西乡,东北菜,8.533333333333333,深圳,86
木棉花酒店·小南洋,南山中心区,东北菜,8.633333333333333,深圳,200
一手店,八卦岭/园岭,东北菜,7.366666666666667,深圳,67
悦品汇李连贵东北菜,科技园,东北菜,7.566666666666666,深圳,72
雪满天大地锅,南油,东北菜,7.833333333333333,深圳,86
王稷大铁锅,荔枝公园片区,东北菜,8.066666666666666,深圳,102
黄牌鸡西刀削面·东北菜烧烤,南头,东北菜,7.666666666666667,深圳,64
家乡雪东北菜,梅林关,东北菜,8.133333333333335,深圳,64
吉林百年大冷面,南山中心区,东北菜,7.599999999999999,深圳,50
老根东北饺子馆,市民中心,东北菜,8.000000000000002,深圳,81
满族包子,南头,东北菜,7.066666666666666,深圳,45
关东风老北方菜馆,坂田/杨美,东北菜,8.3,深圳,74
雪飘香东北铁锅炖,八卦岭/园岭,东北菜,8.066666666666666,深圳,97
安天民北方饺子,市中心/会展中心,东北菜,8.200000000000001,深圳,64
富源东北春饼店,翠竹路沿线,东北菜,7.3999999999999995,深圳,53
老刘铁锅炖鱼,宝安南路沿线,东北菜,7.866666666666667,深圳,87
木棉花酒店·木棉轩小南洋,深圳湾,东北菜,7.8999999999999995,深圳,145
苏师傅菜馆‏,沙头,东北菜,8.033333333333333,深圳,75
老郑家东北春饼,八卦岭/园岭,东北菜,7.866666666666667,深圳,71
妈妈家老乡铁锅炖,景田,东北菜,8.0,深圳,93
故乡新派·烧烤铁锅炖,华强南,东北菜,8.666666666666666,深圳,79
四姐妹东北饺子,沙头,东北菜,8.3,深圳,59
红八方柴火铁锅炖,新城市广场,东北菜,8.166666666666666,深圳,78
北村精犟东北菜,香蜜湖,东北菜,7.8,深圳,76
零下45度俄式经典东北菜,南油,东北菜,8.5,深圳,84
鹏城老北方融合菜馆,宝安南路沿线,东北菜,7.7,深圳,84
乡村铁锅炖,西乡,东北菜,7.466666666666666,深圳,75
八旗满族包子,宝安国际机场,东北菜,7.533333333333334,深圳,60
东北人粗粮饺子坊,南油,东北菜,7.599999999999999,深圳,101
天怡興·百年饺子,华侨城,东北菜,8.033333333333333,深圳,41
