商家名,商圈,类型,评分,城市,人均价格
川粹•川湘菜,博览中心,川菜馆,7.366666666666667,苏州,0
村边,临湖镇/横泾镇,川菜馆,8.1,苏州,68
玲蓉干锅,汇金天地,干锅/香锅,8.433333333333332,苏州,49
就这个鱼,金港镇,川菜馆,8.4,苏州,62
百岁鱼,科技城,酸菜鱼/水煮鱼,8.633333333333333,苏州,60
遇味半步颠小酒馆,杨舍老街,川菜馆,7.366666666666667,苏州,80
河阳鱼馆·豆花鱼,世茂,川菜馆,7.466666666666666,苏州,0
鱼你在一起,万达广场,酸菜鱼/水煮鱼,8.133333333333333,苏州,33
贡鱼烤全鱼,石路地区,烤鱼,8.766666666666667,苏州,64
探鱼,九方城,烤鱼,8.8,苏州,94
庞客私人定制音乐餐厅·酒馆,马鞍山路,川菜馆,7.400000000000001,苏州,171
有间川菜馆·牛蛙·沸腾鱼·尖椒鸡,狮山地区,川菜馆,7.466666666666666,苏州,0
蝴蝶繁花巷•蝴蝶川菜,前进路,川菜馆,7.266666666666667,苏州,93
时光漫步,博览中心,川菜馆,7.533333333333334,苏州,78
妖宴江湖菜,景德路沿线,川菜馆,8.733333333333333,苏州,66
鱼乐圈,紫竹路,川菜馆,8.4,苏州,108
九段烧川菜,独墅湖大学城,川菜馆,8.666666666666666,苏州,57
猫大侠烤鱼,万科美好广场,烤鱼,8.666666666666666,苏州,81
蛙风暴,娄葑镇,干锅/香锅,8.733333333333333,苏州,77
蛙知道,吴江其他,川菜馆,7.8,苏州,99
鱼滋鱼味烤鱼牛蛙餐厅,蠡口家具城,烤鱼,8.200000000000001,苏州,78
隔壁子董妈豆花酸菜鱼,长桥地区,酸菜鱼/水煮鱼,8.833333333333334,苏州,63
小渝快毛血旺,东方之门/湖滨新天地,川菜馆,7.766666666666667,苏州,36
炉鱼岛烤鱼,越溪,烤鱼,8.8,苏州,65
山城烤鱼,观前街地区,烤鱼,8.6,苏州,62
江城炉鱼,郭巷镇,烤鱼,8.4,苏州,70
文贝麻辣香锅,木渎地区,干锅/香锅,7.166666666666667,苏州,0
囍老板茶冰廳,观前街地区,茶餐厅,8.933333333333334,苏州,75
Lazie 旺角茶冰廳,观前街地区,茶餐厅,8.4,苏州,65
蒋先生茶餐厅,圆融时代广场,茶餐厅,8.866666666666665,苏州,84
古洋食坊,苏州中心商场,茶餐厅,9.1,苏州,112
合興發茶冰室,塔园路,茶餐厅,7.833333333333333,苏州,74
鹊玥•粤式小馆,博览中心,广州菜,8.433333333333332,苏州,92
禄嫂茶冰厅,苏州中心商场,茶餐厅,7.633333333333334,苏州,85
港丽餐厅,苏州中心商场,茶餐厅,8.299999999999999,苏州,105
行運冰室,永旺梦乐城,茶餐厅,8.033333333333333,苏州,70
Buffy小黄鸭茶楼,苏州中心商场,茶餐厅,8.899999999999999,苏州,98
洪禧楼,苏州中心,粤菜馆,9.1,苏州,146
有时无界,苏州中心,茶餐厅,8.966666666666667,苏州,99
品粤记,观前街地区,粤菜馆,8.366666666666667,苏州,36
唐宫海鲜舫,观前街地区,粤菜馆,8.566666666666666,苏州,139
润记茶餐厅,苏州中心,茶餐厅,8.933333333333332,苏州,81
訸珺閣,独墅湖大学城,顺德菜,8.700000000000001,苏州,176
榴觅·榴莲主题餐厅,博览中心,广州菜,8.466666666666667,苏州,130
金海华·悦食东方,苏州中心,潮汕菜,9.233333333333333,苏州,417
有碗有碟港式茶餐厅,观前街地区,茶餐厅,8.733333333333333,苏州,68
臻品粤,万科美好广场,茶餐厅,9.0,苏州,95
喜粤8号,博览中心,粤菜馆,8.466666666666667,苏州,182
江南首席,东方之门/湖滨新天地,粤菜馆,8.966666666666667,苏州,170
天域花园酒店·御轩精品粤菜,苏州中心商场,粤菜馆,8.866666666666665,苏州,223
蚝庄,李公堤,粤菜馆,8.766666666666667,苏州,85
金粤九号,李公堤,茶餐厅,8.933333333333334,苏州,146
